timestamp,hour,day_of_week,date,currentSpeed,freeFlowSpeed,confidence,congestion
2025-06-25T15:10:01.647900+02:00,15,2,2025-06-25,3,15,1,HIGH
2025-06-25T15:11:02.559429+02:00,15,2,2025-06-25,3,15,1,HIGH
2025-06-25T15:12:02.379357+02:00,15,2,2025-06-25,3,15,1,HIGH
2025-06-25T15:13:02.091033+02:00,15,2,2025-06-25,3,15,1,HIGH
2025-06-25T15:14:02.120452+02:00,15,2,2025-06-25,6,15,1,HIGH
2025-06-25T15:15:02.153689+02:00,15,2,2025-06-25,4,15,1,HIGH
2025-06-25T15:16:02.469958+02:00,15,2,2025-06-25,5,17,1,HIGH
2025-06-25T15:17:02.477323+02:00,15,2,2025-06-25,5,17,1,HIGH
2025-06-25T15:18:02.343854+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:19:02.170879+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:20:02.054003+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:21:01.873734+02:00,15,2,2025-06-25,7,17,1,HIGH
2025-06-25T15:22:01.650252+02:00,15,2,2025-06-25,8,15,1,MEDIUM
2025-06-25T15:23:02.511298+02:00,15,2,2025-06-25,8,18,1,HIGH
2025-06-25T15:24:02.221989+02:00,15,2,2025-06-25,8,17,1,HIGH
2025-06-25T15:25:02.088558+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:26:02.070909+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:27:02.108139+02:00,15,2,2025-06-25,10,16,1,MEDIUM
2025-06-25T15:28:01.988146+02:00,15,2,2025-06-25,10,16,1,MEDIUM
2025-06-25T15:29:01.676286+02:00,15,2,2025-06-25,11,16,1,MEDIUM
2025-06-25T15:30:02.226205+02:00,15,2,2025-06-25,11,18,1,MEDIUM
2025-06-25T15:31:01.730090+02:00,15,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T15:32:01.302363+02:00,15,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T15:33:01.994194+02:00,15,2,2025-06-25,14,19,1,MEDIUM
2025-06-25T15:34:01.637817+02:00,15,2,2025-06-25,14,19,1,MEDIUM
2025-06-25T15:35:02.323095+02:00,15,2,2025-06-25,13,19,1,MEDIUM
2025-06-25T15:36:01.901548+02:00,15,2,2025-06-25,13,17,1,MEDIUM
2025-06-25T15:37:01.503114+02:00,15,2,2025-06-25,12,17,1,MEDIUM
2025-06-25T15:38:02.018635+02:00,15,2,2025-06-25,11,18,1,MEDIUM
2025-06-25T15:39:02.015977+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:40:01.795502+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:41:01.699753+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:42:01.836651+02:00,15,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T15:43:01.789402+02:00,15,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T15:44:01.715062+02:00,15,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T15:45:01.529189+02:00,15,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T15:46:02.390323+02:00,15,2,2025-06-25,9,18,1,HIGH
2025-06-25T15:47:02.241578+02:00,15,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T15:48:02.478398+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:49:02.161547+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:50:01.925828+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:51:01.616564+02:00,15,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T15:52:02.309197+02:00,15,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T15:53:02.345073+02:00,15,2,2025-06-25,9,18,1,HIGH
2025-06-25T15:54:02.175690+02:00,15,2,2025-06-25,9,18,1,HIGH
2025-06-25T15:55:01.958681+02:00,15,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T15:56:01.734138+02:00,15,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T15:57:01.407865+02:00,15,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T15:58:02.200139+02:00,15,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T15:59:02.076863+02:00,15,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T16:00:01.775495+02:00,16,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T16:01:01.397668+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:02:02.197406+02:00,16,2,2025-06-25,9,18,1,HIGH
2025-06-25T16:03:01.930620+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:04:01.610295+02:00,16,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T16:05:02.334911+02:00,16,2,2025-06-25,9,18,1,HIGH
2025-06-25T16:06:02.037940+02:00,16,2,2025-06-25,8,18,1,HIGH
2025-06-25T16:07:01.721149+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:08:01.448226+02:00,16,2,2025-06-25,8,17,1,HIGH
2025-06-25T16:09:02.190483+02:00,16,2,2025-06-25,8,17,1,HIGH
2025-06-25T16:10:01.932047+02:00,16,2,2025-06-25,8,17,1,HIGH
2025-06-25T16:11:01.748126+02:00,16,2,2025-06-25,8,17,1,HIGH
2025-06-25T16:12:01.512833+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:13:02.271536+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:14:01.927192+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:15:01.605431+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:16:02.390851+02:00,16,2,2025-06-25,7,15,1,HIGH
2025-06-25T16:17:02.390941+02:00,16,2,2025-06-25,7,15,1,HIGH
2025-06-25T16:18:02.405043+02:00,16,2,2025-06-25,7,15,1,HIGH
2025-06-25T16:19:02.416062+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:20:02.391533+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:21:02.208058+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:22:01.910189+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:23:02.152842+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:24:01.970119+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:25:01.715045+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:26:01.436567+02:00,16,2,2025-06-25,8,16,1,HIGH
2025-06-25T16:27:02.305269+02:00,16,2,2025-06-25,9,18,1,HIGH
2025-06-25T16:28:02.090617+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:29:01.873449+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:30:01.781027+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:31:01.889640+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:32:01.977561+02:00,16,2,2025-06-25,9,18,1,HIGH
2025-06-25T16:33:01.916375+02:00,16,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T16:34:02.026405+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:35:01.976570+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:36:01.672916+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:37:01.572133+02:00,16,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T16:38:02.455483+02:00,16,2,2025-06-25,13,19,1,MEDIUM
2025-06-25T16:39:02.387394+02:00,16,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T16:40:02.279018+02:00,16,2,2025-06-25,10,18,1,MEDIUM
2025-06-25T16:41:02.254146+02:00,16,2,2025-06-25,13,19,1,MEDIUM
2025-06-25T16:42:02.104961+02:00,16,2,2025-06-25,13,18,1,MEDIUM
2025-06-25T16:43:02.116451+02:00,16,2,2025-06-25,13,17,1,MEDIUM
2025-06-25T16:44:01.996565+02:00,16,2,2025-06-25,5,15,1,HIGH
2025-06-25T16:45:01.888308+02:00,16,2,2025-06-25,5,15,1,HIGH
2025-06-25T16:46:02.115969+02:00,16,2,2025-06-25,5,16,1,HIGH
2025-06-25T16:47:01.772712+02:00,16,2,2025-06-25,5,16,1,HIGH
2025-06-25T16:48:01.687059+02:00,16,2,2025-06-25,5,18,1,HIGH
2025-06-25T16:49:01.625363+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:50:02.341572+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:51:02.047627+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:52:01.689416+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:53:02.602461+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:54:01.657494+02:00,16,2,2025-06-25,11,18,1,MEDIUM
2025-06-25T16:55:02.784624+02:00,16,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T16:56:01.432825+02:00,16,2,2025-06-25,11,18,1,MEDIUM
2025-06-25T16:57:02.222940+02:00,16,2,2025-06-25,14,18,1,MEDIUM
2025-06-25T16:58:02.183751+02:00,16,2,2025-06-25,15,18,1,MEDIUM
2025-06-25T16:59:02.047740+02:00,16,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:00:01.896395+02:00,17,2,2025-06-25,7,17,1,HIGH
2025-06-25T17:01:01.801486+02:00,17,2,2025-06-25,5,16,1,HIGH
2025-06-25T17:02:02.089141+02:00,17,2,2025-06-25,5,16,1,HIGH
2025-06-25T17:03:01.946728+02:00,17,2,2025-06-25,7,17,1,HIGH
2025-06-25T17:04:01.864439+02:00,17,2,2025-06-25,5,16,1,HIGH
2025-06-25T17:05:01.450902+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:06:02.360599+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:07:01.929032+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:08:01.702645+02:00,17,2,2025-06-25,4,18,1,HIGH
2025-06-25T17:09:02.371213+02:00,17,2,2025-06-25,4,15,1,HIGH
2025-06-25T17:10:02.236114+02:00,17,2,2025-06-25,4,17,1,HIGH
2025-06-25T17:11:02.170280+02:00,17,2,2025-06-25,4,19,1,HIGH
2025-06-25T17:12:02.026879+02:00,17,2,2025-06-25,4,17,1,HIGH
2025-06-25T17:13:01.895376+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:14:01.618894+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:15:02.282214+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:16:02.126494+02:00,17,2,2025-06-25,5,17,1,HIGH
2025-06-25T17:17:01.990626+02:00,17,2,2025-06-25,6,17,1,HIGH
2025-06-25T17:18:01.914178+02:00,17,2,2025-06-25,6,18,1,HIGH
2025-06-25T17:19:01.799068+02:00,17,2,2025-06-25,6,17,1,HIGH
2025-06-25T17:20:01.746478+02:00,17,2,2025-06-25,5,18,1,HIGH
2025-06-25T17:21:01.662065+02:00,17,2,2025-06-25,8,16,1,HIGH
2025-06-25T17:22:02.689271+02:00,17,2,2025-06-25,8,18,1,HIGH
2025-06-25T17:23:01.613828+02:00,17,2,2025-06-25,8,18,1,HIGH
2025-06-25T17:24:02.499456+02:00,17,2,2025-06-25,8,18,1,HIGH
2025-06-25T17:25:03.225392+02:00,17,2,2025-06-25,8,19,1,HIGH
2025-06-25T17:26:02.092307+02:00,17,2,2025-06-25,8,17,1,HIGH
2025-06-25T17:27:01.949520+02:00,17,2,2025-06-25,8,18,1,HIGH
2025-06-25T17:28:01.980189+02:00,17,2,2025-06-25,9,17,1,MEDIUM
2025-06-25T17:29:01.680942+02:00,17,2,2025-06-25,9,18,1,HIGH
2025-06-25T17:30:02.546559+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:31:02.449099+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:32:02.420175+02:00,17,2,2025-06-25,10,16,1,MEDIUM
2025-06-25T17:33:02.427044+02:00,17,2,2025-06-25,12,18,1,MEDIUM
2025-06-25T17:34:02.524319+02:00,17,2,2025-06-25,10,17,1,MEDIUM
2025-06-25T17:35:02.615288+02:00,17,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T17:36:02.447153+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:37:02.078888+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:38:01.915840+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:39:01.790486+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:40:01.589371+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:41:02.556594+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:42:02.263615+02:00,17,2,2025-06-25,9,16,1,MEDIUM
2025-06-25T17:43:01.919038+02:00,17,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T17:44:01.832864+02:00,17,2,2025-06-25,9,15,1,MEDIUM
2025-06-25T17:45:01.433192+02:00,17,2,2025-06-25,11,18,1,MEDIUM
2025-06-25T17:46:02.596154+02:00,17,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T17:47:02.484412+02:00,17,2,2025-06-25,10,16,1,MEDIUM
2025-06-25T17:48:02.519710+02:00,17,2,2025-06-25,14,18,1,MEDIUM
2025-06-25T17:49:02.398782+02:00,17,2,2025-06-25,14,17,1,MEDIUM
2025-06-25T17:50:02.152749+02:00,17,2,2025-06-25,14,18,1,MEDIUM
2025-06-25T23:16:19.683840+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:17:03.724764+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:18:01.679643+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:19:02.406512+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:20:02.060375+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:21:01.797102+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:22:01.553525+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:23:02.479268+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:24:02.312605+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:25:02.086350+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:26:01.918955+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:27:01.583192+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:28:02.452535+02:00,23,2,2025-06-25,13,16,1,MEDIUM
2025-06-25T23:29:02.569414+02:00,23,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T23:30:01.278435+02:00,23,2,2025-06-25,11,16,1,MEDIUM
2025-06-25T23:31:01.972838+02:00,23,2,2025-06-25,11,16,1,MEDIUM
2025-06-25T23:32:01.914819+02:00,23,2,2025-06-25,11,17,1,MEDIUM
2025-06-25T23:33:01.707044+02:00,23,2,2025-06-25,11,16,1,MEDIUM
2025-06-25T23:34:01.587250+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:35:02.704527+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:36:01.891747+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:37:01.459912+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:38:02.597308+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:39:02.170033+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:40:01.755656+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:41:01.310858+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:42:01.773865+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:43:01.429445+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:44:01.858421+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:45:01.354498+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:46:02.324770+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:47:02.615507+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:48:02.866579+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:49:01.672499+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:50:02.209199+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:51:01.804286+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:52:01.323579+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:53:01.901845+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:54:01.376876+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:55:01.879653+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:56:01.517379+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:57:02.210406+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-25T23:58:01.796553+02:00,23,2,2025-06-25,13,16,1,MEDIUM
2025-06-25T23:59:01.467571+02:00,23,2,2025-06-25,17,17,1,LOW
2025-06-26T00:00:02.139370+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:01:02.103601+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:02:01.725923+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:03:02.397042+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:04:01.909620+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:05:01.360360+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:06:02.020470+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:07:01.506133+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:08:01.950985+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:09:01.508646+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T00:10:01.931031+02:00,0,3,2025-06-26,17,17,1,LOW
2025-06-26T12:43:13.682187+02:00,12,3,2025-06-26,7,18,1,HIGH
2025-06-26T12:44:02.544847+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:45:01.603151+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:46:02.315116+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:47:02.019448+02:00,12,3,2025-06-26,7,16,1,HIGH
2025-06-26T12:48:01.744614+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:49:01.472741+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:50:02.214471+02:00,12,3,2025-06-26,8,17,1,HIGH
2025-06-26T12:51:01.956039+02:00,12,3,2025-06-26,8,18,1,HIGH
2025-06-26T12:52:01.843677+02:00,12,3,2025-06-26,8,18,1,HIGH
2025-06-26T12:53:01.625769+02:00,12,3,2025-06-26,7,16,1,HIGH
2025-06-26T12:54:02.450529+02:00,12,3,2025-06-26,5,16,1,HIGH
2025-06-26T12:55:02.210087+02:00,12,3,2025-06-26,7,17,1,HIGH
2025-06-26T12:56:02.041264+02:00,12,3,2025-06-26,7,17,1,HIGH
2025-06-26T12:57:01.893257+02:00,12,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T12:58:01.713845+02:00,12,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T12:59:01.325565+02:00,12,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T13:00:01.784602+02:00,13,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T13:01:01.320985+02:00,13,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T13:02:01.797125+02:00,13,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T13:03:01.320732+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:04:01.986822+02:00,13,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T13:05:01.866271+02:00,13,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T13:06:01.651535+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:07:02.368081+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:08:02.099084+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:09:01.771242+02:00,13,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T13:10:01.597958+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:11:02.349058+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:12:02.118226+02:00,13,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T13:13:01.801417+02:00,13,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T13:14:01.558767+02:00,13,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T13:15:01.439306+02:00,13,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T13:16:02.146105+02:00,13,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T13:17:01.989501+02:00,13,3,2025-06-26,10,16,1,MEDIUM
2025-06-26T13:18:01.786369+02:00,13,3,2025-06-26,10,16,1,MEDIUM
2025-06-26T13:19:01.811758+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:20:02.030724+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:21:01.935014+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:22:01.866979+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:23:01.689387+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:24:01.554929+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:25:02.252573+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:26:02.114635+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:27:01.962290+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:28:01.793912+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:29:01.699694+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:30:01.728736+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:31:02.021006+02:00,13,3,2025-06-26,13,16,1,MEDIUM
2025-06-26T13:32:02.310331+02:00,13,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T13:33:01.961908+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:34:01.812122+02:00,13,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T13:35:01.483662+02:00,13,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T13:36:02.230562+02:00,13,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T13:37:02.011013+02:00,13,3,2025-06-26,13,16,1,MEDIUM
2025-06-26T13:38:02.069231+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:39:02.021358+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:40:02.075657+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:41:01.902661+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:42:01.848327+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:43:01.662482+02:00,13,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T13:44:02.504040+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:45:02.278072+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:46:02.065562+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:47:01.941895+02:00,13,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T13:48:01.771943+02:00,13,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T13:49:01.564052+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:50:02.369838+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:51:02.219881+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:52:01.941079+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:53:01.619574+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:54:02.412649+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:55:01.966174+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T13:56:01.560501+02:00,13,3,2025-06-26,17,17,1,LOW
2025-06-26T15:16:02.753283+02:00,15,3,2025-06-26,5,16,1,HIGH
2025-06-26T15:17:02.502252+02:00,15,3,2025-06-26,5,16,1,HIGH
2025-06-26T15:18:01.901634+02:00,15,3,2025-06-26,5,17,1,HIGH
2025-06-26T15:19:02.296834+02:00,15,3,2025-06-26,5,17,1,HIGH
2025-06-26T15:20:02.538256+02:00,15,3,2025-06-26,9,17,1,MEDIUM
2025-06-26T15:21:02.524843+02:00,15,3,2025-06-26,9,17,1,MEDIUM
2025-06-26T15:22:02.503252+02:00,15,3,2025-06-26,9,18,1,HIGH
2025-06-26T15:23:02.023271+02:00,15,3,2025-06-26,9,17,1,MEDIUM
2025-06-26T15:24:01.595382+02:00,15,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T15:25:02.171918+02:00,15,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T15:26:02.210984+02:00,15,3,2025-06-26,10,16,1,MEDIUM
2025-06-26T15:27:02.454792+02:00,15,3,2025-06-26,7,16,1,HIGH
2025-06-26T15:28:02.483853+02:00,15,3,2025-06-26,7,16,1,HIGH
2025-06-26T15:29:02.795379+02:00,15,3,2025-06-26,8,16,1,HIGH
2025-06-26T15:30:02.289482+02:00,15,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T15:31:02.087131+02:00,15,3,2025-06-26,9,16,1,MEDIUM
2025-06-26T15:32:01.817592+02:00,15,3,2025-06-26,10,16,1,MEDIUM
2025-06-26T15:33:01.485149+02:00,15,3,2025-06-26,11,17,1,MEDIUM
2025-06-26T15:34:02.086572+02:00,15,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T15:35:01.779136+02:00,15,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T15:36:02.070582+02:00,15,3,2025-06-26,13,17,1,MEDIUM
2025-06-26T15:37:02.683797+02:00,15,3,2025-06-26,13,16,1,MEDIUM
2025-06-26T15:38:02.070096+02:00,15,3,2025-06-26,17,17,1,LOW
2025-06-26T15:39:02.230020+02:00,15,3,2025-06-26,17,17,1,LOW
2025-06-26T15:40:02.463299+02:00,15,3,2025-06-26,17,17,1,LOW
2025-06-26T15:41:02.688539+02:00,15,3,2025-06-26,17,17,1,LOW
2025-06-26T15:42:01.914513+02:00,15,3,2025-06-26,11,16,1,MEDIUM
2025-06-26T15:43:01.922810+02:00,15,3,2025-06-26,10,17,1,MEDIUM
2025-06-26T15:44:01.857839+02:00,15,3,2025-06-26,9,17,1,MEDIUM
2025-06-26T15:45:01.989753+02:00,15,3,2025-06-26,8,16,1,HIGH
2025-06-26T15:46:01.934579+02:00,15,3,2025-06-26,8,17,1,HIGH
2025-06-26T15:47:01.505111+02:00,15,3,2025-06-26,5,16,1,HIGH
2025-06-26T15:48:02.039242+02:00,15,3,2025-06-26,7,16,1,HIGH
2025-06-26T15:49:01.642608+02:00,15,3,2025-06-26,7,16,1,HIGH
2025-06-26T15:50:02.255967+02:00,15,3,2025-06-26,7,16,1,HIGH
2025-06-26T15:51:01.928457+02:00,15,3,2025-06-26,5,16,1,HIGH
